wind_speed,wind_gust,wind_u,wind_v,temp_c,dewpoint_c,sunshine_hrs,radiation,precip_dur,precip_mm,humidity
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,6.0,-0.6945927106677211,3.939231012048832,9.5,8.3,0.0,50.0,0.0,0.0,92.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
4.0,7.0,-1.9999999999999998,3.464101615137755,10.8,9.2,0.0,60.0,0.0,0.0,89.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-2.298133329356934,1.9283628290596182,11.4,9.3,0.0,58.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
3.0,5.0,-1.9283628290596184,2.2981333293569337,11.9,9.9,0.0,45.0,0.0,0.0,87.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
4.0,5.0,-1.9999999999999998,3.464101615137755,11.8,10.5,0.0,24.0,0.0,0.0,92.0
